STUDY_ID,ABUNDANCE,BIOMAS,YEAR,LATITUDE,LONGITUDE,DEPTH,SAMPLE_DESC,valid_name
303,3,,2012,-27.862048,-50.190765,,2012_24,"Xylosma ciliatifolium"
303,1,,2016,-27.858058,-50.191360,,2016_11,"Xylosma ciliatifolium"
303,1,,2016,-27.854278,-50.193935,,2016_14,"Xylosma ciliatifolium"
303,3,,2012,-27.861447,-50.191212,,2012_22,"Xylosma ciliatifolium"
303,3,,2016,-27.862048,-50.190765,,2016_24,"Xylosma ciliatifolium"
303,3,,2016,-27.853146,-50.194344,,2016_16,"Xylosma ciliatifolium"
303,1,,2012,-27.854278,-50.193935,,2012_14,"Xylosma ciliatifolium"
303,1,,2016,-27.861080,-50.191269,,2016_21,"Xylosma ciliatifolium"
303,1,,2016,-27.856714,-50.191887,,2016_7,"Xylosma ciliatifolium"
303,2,,2016,-27.860597,-50.199146,,2016_50,"Xylosma ciliatifolium"
303,1,,2008,-27.855324,-50.192368,,2008_3,"Xylosma tweediana"
303,1,,2008,-27.859825,-50.199902,,2008_49,"Xylosma tweediana"
303,1,,2012,-27.859825,-50.199902,,2012_49,"Xylosma tweediana"
303,1,,2016,-27.859825,-50.199902,,2016_49,"Xylosma tweediana"
303,1,,2012,-27.864009,-50.190212,,2012_31,"Xylosma tweediana"
303,1,,2016,-27.864009,-50.190212,,2016_31,"Xylosma tweediana"
303,1,,2012,-27.855324,-50.192368,,2012_3,"Xylosma tweediana"
303,1,,2008,-27.864009,-50.190212,,2008_31,"Xylosma tweediana"
303,1,,2008,-27.853146,-50.194344,,2008_16,"Xylosma tweediana"
303,1,,2016,-27.855324,-50.192368,,2016_3,"Xylosma tweediana"
303,1,,2012,-27.853146,-50.194344,,2012_16,"Xylosma tweediana"
303,1,,2016,-27.853146,-50.194344,,2016_16,"Xylosma tweediana"
303,1,,2016,-27.865370,-50.189678,,2016_37,"Allophylus edulis"
303,2,,2016,-27.853146,-50.194344,,2016_16,"Allophylus edulis"
303,2,,2016,-27.863748,-50.190281,,2016_30,"Allophylus edulis"
303,3,,2016,-27.862048,-50.190765,,2016_24,"Allophylus edulis"
303,1,,2012,-27.865370,-50.189678,,2012_37,"Allophylus edulis"
303,1,,2016,-27.865097,-50.189758,,2016_36,"Allophylus edulis"
303,3,,2012,-27.860148,-50.199726,,2012_47,"Allophylus edulis"
303,1,,2012,-27.860602,-50.191475,,2012_19,"Allophylus edulis"
303,1,,2008,-27.859825,-50.199902,,2008_49,"Allophylus edulis"
303,1,,2012,-27.860770,-50.199368,,2012_44,"Allophylus edulis"
303,3,,2012,-27.862048,-50.190765,,2012_24,"Allophylus edulis"
303,4,,2012,-27.854585,-50.194122,,2012_15,"Allophylus edulis"
303,1,,2012,-27.860597,-50.199146,,2012_50,"Allophylus edulis"
303,1,,2012,-27.859825,-50.199902,,2012_49,"Allophylus edulis"
303,2,,2008,-27.863748,-50.190281,,2008_30,"Allophylus edulis"
303,1,,2012,-27.861724,-50.190979,,2012_23,"Allophylus edulis"
303,1,,2012,-27.860330,-50.199596,,2012_46,"Allophylus edulis"
303,1,,2012,-27.862916,-50.190514,,2012_27,"Allophylus edulis"
303,1,,2016,-27.860602,-50.191475,,2016_19,"Allophylus edulis"
303,1,,2016,-27.861724,-50.190979,,2016_23,"Allophylus edulis"
303,3,,2012,-27.859998,-50.199810,,2012_48,"Allophylus edulis"
303,5,,2016,-27.854585,-50.194122,,2016_15,"Allophylus edulis"
303,1,,2008,-27.860597,-50.199146,,2008_50,"Allophylus edulis"
303,1,,2012,-27.854568,-50.192455,,2012_1,"Allophylus edulis"
303,1,,2016,-27.854568,-50.192455,,2016_1,"Allophylus edulis"
303,3,,2008,-27.862048,-50.190765,,2008_24,"Allophylus edulis"
303,3,,2008,-27.860148,-50.199726,,2008_47,"Allophylus edulis"
303,1,,2016,-27.859825,-50.199902,,2016_49,"Allophylus edulis"
303,2,,2012,-27.853146,-50.194344,,2012_16,"Allophylus edulis"
303,1,,2008,-27.860330,-50.199596,,2008_46,"Allophylus edulis"
303,1,,2008,-27.853146,-50.194344,,2008_16,"Allophylus edulis"
303,1,,2016,-27.862916,-50.190514,,2016_27,"Allophylus edulis"
303,1,,2008,-27.854568,-50.192455,,2008_1,"Allophylus edulis"
303,1,,2016,-27.860330,-50.199596,,2016_46,"Allophylus edulis"
303,3,,2016,-27.859998,-50.199810,,2016_48,"Allophylus edulis"
303,1,,2008,-27.861724,-50.190979,,2008_23,"Allophylus edulis"
303,1,,2008,-27.860602,-50.191475,,2008_19,"Allophylus edulis"
303,1,,2016,-27.865221,-50.191746,,2016_41,"Allophylus edulis"
303,1,,2008,-27.865370,-50.189678,,2008_37,"Allophylus edulis"
303,4,,2008,-27.854585,-50.194122,,2008_15,"Allophylus edulis"
303,1,,2016,-27.860597,-50.199146,,2016_50,"Allophylus edulis"
303,1,,2016,-27.860770,-50.199368,,2016_44,"Allophylus edulis"
303,1,,2016,-27.863157,-50.190464,,2016_28,"Allophylus edulis"
303,3,,2016,-27.860148,-50.199726,,2016_47,"Allophylus edulis"
303,1,,2008,-27.860770,-50.199368,,2008_44,"Allophylus edulis"
303,1,,2008,-27.862916,-50.190514,,2008_27,"Allophylus edulis"
303,1,,2012,-27.863157,-50.190464,,2012_28,"Allophylus edulis"
303,2,,2008,-27.859998,-50.199810,,2008_48,"Allophylus edulis"
303,2,,2012,-27.863748,-50.190281,,2012_30,"Allophylus edulis"
303,4,,2008,-27.860528,-50.199501,,2008_45,"Allophylus guaraniticus"
303,1,,2016,-27.860148,-50.199726,,2016_47,"Allophylus guaraniticus"
303,2,,2008,-27.860602,-50.191475,,2008_19,"Allophylus guaraniticus"
303,1,,2012,-27.865097,-50.189758,,2012_36,"Allophylus guaraniticus"
303,1,,2012,-27.854585,-50.194122,,2012_15,"Allophylus guaraniticus"
303,1,,2016,-27.859998,-50.199810,,2016_48,"Allophylus guaraniticus"
303,1,,2016,-27.865370,-50.189678,,2016_37,"Allophylus guaraniticus"
303,2,,2012,-27.860602,-50.191475,,2012_19,"Allophylus guaraniticus"
303,2,,2016,-27.860330,-50.199596,,2016_46,"Allophylus guaraniticus"
303,1,,2008,-27.865409,-50.191986,,2008_40,"Allophylus guaraniticus"
303,1,,2016,-27.854585,-50.194122,,2012_15,"Allophylus guaraniticus"
303,2,,2016,-27.859825,-50.199902,,2016_49,"Allophylus guaraniticus"
303,3,,2016,-27.860528,-50.199501,,2016_45,"Allophylus guaraniticus"
303,1,,2016,-27.860602,-50.191475,,2016_19,"Allophylus guaraniticus"
303,1,,2008,-27.865097,-50.189758,,2008_36,"Allophylus guaraniticus"
303,1,,2012,-27.853146,-50.194344,,2012_16,"Allophylus guaraniticus"
303,2,,2012,-27.859825,-50.199902,,2012_49,"Allophylus guaraniticus"
303,1,,2012,-27.860148,-50.199726,,2012_47,"Allophylus guaraniticus"
303,1,,2008,-27.865370,-50.189678,,2008_37,"Allophylus guaraniticus"
303,2,,2008,-27.860330,-50.199596,,2008_46,"Allophylus guaraniticus"
303,1,,2012,-27.865370,-50.189678,,2012_37,"Allophylus guaraniticus"
303,4,,2012,-27.860528,-50.199501,,2012_45,"Allophylus guaraniticus"
303,1,,2016,-27.853146,-50.194344,,2016_16,"Allophylus guaraniticus"
303,1,,2012,-27.859998,-50.199810,,2012_48,"Allophylus guaraniticus"
303,1,,2016,-27.865409,-50.191986,,2016_40,"Allophylus guaraniticus"
303,1,,2008,-27.860597,-50.199146,,2008_50,"Allophylus guaraniticus"
303,1,,2012,-27.865409,-50.191986,,2012_40,"Allophylus guaraniticus"
303,1,,2008,-27.853146,-50.194344,,2008_16,"Allophylus guaraniticus"
303,1,,2016,-27.865097,-50.189758,,2016_36,"Allophylus guaraniticus"
303,1,,2012,-27.860597,-50.199146,,2012_50,"Allophylus guaraniticus"
303,2,,2012,-27.860330,-50.199596,,2012_46,"Allophylus guaraniticus"
303,2,,2008,-27.859825,-50.199902,,2008_49,"Allophylus guaraniticus"
303,1,,2008,-27.857725,-50.191544,,2008_10,"Allophylus guaraniticus"
303,1,,2008,-27.859998,-50.199810,,2008_48,"Allophylus guaraniticus"
303,2,,2016,-27.854585,-50.194122,,2016_15,"Cupania vernalis"
303,1,,2012,-27.865221,-50.191746,,2012_41,"Cupania vernalis"
303,1,,2008,-27.854568,-50.192455,,2008_1,"Cupania vernalis"
303,2,,2008,-27.855685,-50.192238,,2008_4,"Cupania vernalis"
303,1,,2012,-27.860602,-50.191475,,2012_19,"Cupania vernalis"
303,1,,2012,-27.865409,-50.191986,,2012_40,"Cupania vernalis"
303,1,,2012,-27.860148,-50.199726,,2012_47,"Cupania vernalis"
303,8,,2012,-27.860330,-50.199596,,2012_46,"Cupania vernalis"
303,1,,2012,-27.854585,-50.194122,,2012_15,"Cupania vernalis"
303,1,,2012,-27.865086,-50.191429,,2012_42,"Cupania vernalis"
303,7,,2012,-27.865097,-50.189758,,2012_36,"Cupania vernalis"
303,1,,2012,-27.864406,-50.190090,,2012_33,"Cupania vernalis"
303,1,,2012,-27.865370,-50.189678,,2012_37,"Cupania vernalis"
303,1,,2012,-27.860351,-50.191673,,2012_18,"Cupania vernalis"
303,1,,2012,-27.862916,-50.190514,,2012_27,"Cupania vernalis"
303,1,,2008,-27.854278,-50.193935,,2008_14,"Cupania vernalis"
303,3,,2008,-27.862715,-50.190716,,2008_26,"Cupania vernalis"
303,8,,2016,-27.860330,-50.199596,,2016_46,"Cupania vernalis"
303,1,,2012,-27.864896,-50.189842,,2012_35,"Cupania vernalis"
303,1,,2012,-27.858058,-50.191360,,2012_11,"Cupania vernalis"
303,2,,2012,-27.855685,-50.192238,,2012_4,"Cupania vernalis"
303,4,,2012,-27.864978,-50.190121,,2012_38,"Cupania vernalis"
303,8,,2008,-27.860330,-50.199596,,2008_46,"Cupania vernalis"
303,1,,2016,-27.862916,-50.190514,,2016_27,"Cupania vernalis"
303,1,,2016,-27.864688,-50.189976,,2016_34,"Cupania vernalis"
303,2,,2012,-27.860815,-50.191357,,2012_20,"Cupania vernalis"
303,1,,2016,-27.864952,-50.191174,,2016_43,"Cupania vernalis"
303,1,,2016,-27.860602,-50.191475,,2016_19,"Cupania vernalis"
303,1,,2008,-27.855324,-50.192368,,2008_3,"Cupania vernalis"
303,1,,2016,-27.855324,-50.192368,,2016_3,"Cupania vernalis"
303,2,,2008,-27.855933,-50.192081,,2008_5,"Cupania vernalis"
303,1,,2008,-27.862362,-50.190754,,2008_25,"Cupania vernalis"
303,2,,2012,-27.854568,-50.192455,,2012_1,"Cupania vernalis"
303,1,,2008,-27.864406,-50.190090,,2008_33,"Cupania vernalis"
303,1,,2012,-27.864688,-50.189976,,2012_34,"Cupania vernalis"
303,3,,2012,-27.862715,-50.190716,,2012_26,"Cupania vernalis"
303,1,,2016,-27.865086,-50.191429,,2016_42,"Cupania vernalis"
303,2,,2016,-27.864896,-50.189842,,2016_35,"Cupania vernalis"
303,1,,2012,-27.862362,-50.190754,,2012_25,"Cupania vernalis"
303,1,,2016,-27.862048,-50.190765,,2016_24,"Cupania vernalis"
303,1,,2016,-27.854079,-50.193722,,2016_13,"Cupania vernalis"
303,1,,2016,-27.862362,-50.190754,,2016_25,"Cupania vernalis"
303,3,,2008,-27.865356,-50.190533,,2008_39,"Cupania vernalis"
303,3,,2012,-27.854886,-50.192432,,2012_2,"Cupania vernalis"
303,1,,2008,-27.865409,-50.191986,,2008_40,"Cupania vernalis"
303,1,,2012,-27.854278,-50.193935,,2012_14,"Cupania vernalis"
303,1,,2016,-27.860351,-50.191673,,2016_18,"Cupania vernalis"
303,1,,2016,-27.858058,-50.191360,,2016_11,"Cupania vernalis"
303,2,,2012,-27.860528,-50.199501,,2012_45,"Cupania vernalis"
303,3,,2016,-27.862715,-50.190716,,2016_26,"Cupania vernalis"
303,1,,2008,-27.860351,-50.191673,,2008_18,"Cupania vernalis"
303,1,,2008,-27.864896,-50.189842,,2008_35,"Cupania vernalis"
303,2,,2016,-27.854278,-50.193935,,2016_14,"Cupania vernalis"
303,1,,2016,-27.864406,-50.190090,,2016_33,"Cupania vernalis"
303,1,,2008,-27.860148,-50.199726,,2008_47,"Cupania vernalis"
303,2,,2016,-27.860528,-50.199501,,2016_45,"Cupania vernalis"
303,1,,2008,-27.865086,-50.191429,,2008_42,"Cupania vernalis"
303,2,,2008,-27.860528,-50.199501,,2008_45,"Cupania vernalis"
303,7,,2016,-27.865097,-50.189758,,2016_36,"Cupania vernalis"
303,2,,2008,-27.860815,-50.191357,,2008_20,"Cupania vernalis"
303,2,,2016,-27.860815,-50.191357,,2016_20,"Cupania vernalis"
303,3,,2008,-27.854886,-50.192432,,2008_2,"Cupania vernalis"
303,2,,2016,-27.859998,-50.199810,,2016_48,"Cupania vernalis"
303,2,,2012,-27.859998,-50.199810,,2012_48,"Cupania vernalis"
303,3,,2008,-27.864978,-50.190121,,2008_38,"Cupania vernalis"
303,1,,2008,-27.865370,-50.189678,,2008_37,"Cupania vernalis"
303,2,,2016,-27.855685,-50.192238,,2016_4,"Cupania vernalis"
303,1,,2008,-27.865221,-50.191746,,2008_41,"Cupania vernalis"
303,1,,2008,-27.860602,-50.191475,,2008_19,"Cupania vernalis"
303,3,,2012,-27.865356,-50.190533,,2012_39,"Cupania vernalis"
303,1,,2016,-27.865409,-50.191986,,2016_40,"Cupania vernalis"
303,1,,2008,-27.854585,-50.194122,,2008_15,"Cupania vernalis"
303,1,,2012,-27.855324,-50.192368,,2012_3,"Cupania vernalis"
303,3,,2016,-27.854886,-50.192432,,2016_2,"Cupania vernalis"
303,7,,2008,-27.865097,-50.189758,,2008_36,"Cupania vernalis"
303,1,,2016,-27.865221,-50.191746,,2016_41,"Cupania vernalis"
303,2,,2012,-27.855933,-50.192081,,2012_5,"Cupania vernalis"
303,3,,2016,-27.865356,-50.190533,,2016_39,"Cupania vernalis"
303,1,,2016,-27.865370,-50.189678,,2016_37,"Cupania vernalis"
303,1,,2008,-27.862916,-50.190514,,2008_27,"Cupania vernalis"
303,1,,2016,-27.860148,-50.199726,,2016_47,"Cupania vernalis"
303,2,,2016,-27.854568,-50.192455,,2016_1,"Cupania vernalis"
303,1,,2008,-27.864952,-50.191174,,2008_43,"Cupania vernalis"
303,5,,2016,-27.864978,-50.190121,,2016_38,"Cupania vernalis"
303,1,,2012,-27.864952,-50.191174,,2012_43,"Cupania vernalis"
303,2,,2008,-27.859998,-50.199810,,2008_48,"Cupania vernalis"
303,1,,2008,-27.864688,-50.189976,,2008_34,"Cupania vernalis"
303,2,,2016,-27.855933,-50.192081,,2016_5,"Cupania vernalis"
303,8,,2008,-27.860597,-50.199146,,2008_50,"Matayba elaeagnoides"
303,1,,2012,-27.855324,-50.192368,,2012_3,"Matayba elaeagnoides"
303,6,,2012,-27.854585,-50.194122,,2012_15,"Matayba elaeagnoides"
303,1,,2016,-27.863157,-50.190464,,2016_28,"Matayba elaeagnoides"
303,2,,2008,-27.865409,-50.191986,,2008_40,"Matayba elaeagnoides"
303,1,,2008,-27.865356,-50.190533,,2008_39,"Matayba elaeagnoides"
303,10,,2016,-27.860770,-50.199368,,2016_44,"Matayba elaeagnoides"
303,3,,2012,-27.865370,-50.189678,,2012_37,"Matayba elaeagnoides"
303,1,,2012,-27.854278,-50.193935,,2012_14,"Matayba elaeagnoides"
303,1,,2016,-27.858058,-50.191360,,2016_11,"Matayba elaeagnoides"
303,1,,2012,-27.853146,-50.194344,,2012_16,"Matayba elaeagnoides"
303,4,,2016,-27.855933,-50.192081,,2016_5,"Matayba elaeagnoides"
303,1,,2016,-27.854278,-50.193935,,2016_14,"Matayba elaeagnoides"
303,3,,2012,-27.854568,-50.192455,,2012_1,"Matayba elaeagnoides"
303,10,,2012,-27.860597,-50.199146,,2012_50,"Matayba elaeagnoides"
303,1,,2016,-27.865356,-50.190533,,2016_39,"Matayba elaeagnoides"
303,4,,2012,-27.855933,-50.192081,,2012_5,"Matayba elaeagnoides"
303,1,,2012,-27.858058,-50.191360,,2012_11,"Matayba elaeagnoides"
303,1,,2008,-27.859825,-50.199902,,2008_49,"Matayba elaeagnoides"
303,1,,2012,-27.859825,-50.199902,,2012_49,"Matayba elaeagnoides"
303,2,,2016,-27.865409,-50.191986,,2016_40,"Matayba elaeagnoides"
303,1,,2012,-27.855201,-50.194489,,2012_17,"Matayba elaeagnoides"
303,16,,2012,-27.860528,-50.199501,,2012_45,"Matayba elaeagnoides"
303,1,,2016,-27.855201,-50.194489,,2016_17,"Matayba elaeagnoides"
303,3,,2016,-27.854568,-50.192455,,2016_1,"Matayba elaeagnoides"
303,10,,2012,-27.860330,-50.199596,,2012_46,"Matayba elaeagnoides"
303,2,,2016,-27.860148,-50.199726,,2016_47,"Matayba elaeagnoides"
303,6,,2016,-27.854585,-50.194122,,2016_15,"Matayba elaeagnoides"
303,18,,2016,-27.860528,-50.199501,,2016_45,"Matayba elaeagnoides"
303,11,,2016,-27.861447,-50.191212,,2016_22,"Matayba elaeagnoides"
303,15,,2012,-27.860770,-50.199368,,2012_44,"Matayba elaeagnoides"
303,16,,2008,-27.860528,-50.199501,,2008_45,"Matayba elaeagnoides"
303,3,,2008,-27.865370,-50.189678,,2008_37,"Matayba elaeagnoides"
303,11,,2012,-27.861447,-50.191212,,2012_22,"Matayba elaeagnoides"
303,1,,2008,-27.863157,-50.190464,,2008_28,"Matayba elaeagnoides"
303,1,,2008,-27.854278,-50.193935,,2008_14,"Matayba elaeagnoides"
303,10,,2008,-27.860330,-50.199596,,2008_46,"Matayba elaeagnoides"
303,2,,2012,-27.860148,-50.199726,,2012_47,"Matayba elaeagnoides"
303,1,,2016,-27.855324,-50.192368,,2016_3,"Matayba elaeagnoides"
303,2,,2008,-27.860148,-50.199726,,2008_47,"Matayba elaeagnoides"
303,12,,2008,-27.861447,-50.191212,,2008_22,"Matayba elaeagnoides"
303,10,,2016,-27.860330,-50.199596,,2016_46,"Matayba elaeagnoides"
303,1,,2008,-27.853146,-50.194344,,2008_16,"Matayba elaeagnoides"
303,1,,2016,-27.853146,-50.194344,,2016_16,"Matayba elaeagnoides"
303,1,,2008,-27.858058,-50.191360,,2008_11,"Matayba elaeagnoides"
303,3,,2016,-27.865370,-50.189678,,2016_37,"Matayba elaeagnoides"
303,3,,2008,-27.854568,-50.192455,,2008_1,"Matayba elaeagnoides"
303,4,,2008,-27.855933,-50.192081,,2008_5,"Matayba elaeagnoides"
303,2,,2016,-27.860815,-50.191357,,2016_20,"Matayba elaeagnoides"
303,2,,2008,-27.860815,-50.191357,,2008_20,"Matayba elaeagnoides"
303,12,,2016,-27.860597,-50.199146,,2016_50,"Matayba elaeagnoides"
303,5,,2008,-27.854585,-50.194122,,2008_15,"Matayba elaeagnoides"
303,2,,2012,-27.865409,-50.191986,,2012_40,"Matayba elaeagnoides"
303,2,,2012,-27.860815,-50.191357,,2012_20,"Matayba elaeagnoides"
303,1,,2012,-27.865356,-50.190533,,2012_39,"Matayba elaeagnoides"
303,2,,2008,-27.855201,-50.194489,,2008_17,"Matayba elaeagnoides"
303,12,,2008,-27.860770,-50.199368,,2008_44,"Matayba elaeagnoides"
303,1,,2012,-27.863157,-50.190464,,2012_28,"Matayba elaeagnoides"
303,1,,2016,-27.860597,-50.199146,,2016_50,"Cestrum intermedium"
303,1,,2012,-27.863748,-50.190281,,2012_30,"Solanum pabstii"
303,1,,2008,-27.860597,-50.199146,,2008_50,"Solanum pabstii"
303,1,,2008,-27.863748,-50.190281,,2008_30,"Solanum pabstii"
303,1,,2016,-27.863748,-50.190281,,2016_30,"Solanum pabstii"
303,1,,2008,-27.857020,-50.191875,,2008_8,"Solanum pabstii"
303,1,,2016,-27.861080,-50.191269,,2016_21,"Solanum sanctae-catharinae"
303,2,,2008,-27.860148,-50.199726,,2008_47,"Solanum sanctae-catharinae"
303,1,,2008,-27.862916,-50.190514,,2008_27,"Solanum sanctae-catharinae"
303,1,,2008,-27.861724,-50.190979,,2008_23,"Solanum sanctae-catharinae"
303,1,,2012,-27.864688,-50.189976,,2012_34,"Solanum sanctae-catharinae"
303,2,,2012,-27.854568,-50.192455,,2012_1,"Solanum sanctae-catharinae"
303,1,,2008,-27.860330,-50.199596,,2008_46,"Solanum sanctae-catharinae"
303,1,,2008,-27.855685,-50.192238,,2008_4,"Solanum sanctae-catharinae"
303,1,,2012,-27.854886,-50.192432,,2012_2,"Solanum sanctae-catharinae"
303,1,,2008,-27.861080,-50.191269,,2008_21,"Solanum sanctae-catharinae"
303,1,,2008,-27.855933,-50.192081,,2008_5,"Solanum sanctae-catharinae"
303,4,,2012,-27.855324,-50.192368,,2012_3,"Solanum sanctae-catharinae"
303,1,,2008,-27.859998,-50.199810,,2008_48,"Solanum sanctae-catharinae"
303,2,,2012,-27.855201,-50.194489,,2012_17,"Solanum sanctae-catharinae"
303,2,,2008,-27.855201,-50.194489,,2008_17,"Solanum sanctae-catharinae"
303,1,,2012,-27.863157,-50.190464,,2012_28,"Solanum sanctae-catharinae"
303,2,,2008,-27.856714,-50.191887,,2008_7,"Solanum sanctae-catharinae"
303,1,,2008,-27.857020,-50.191875,,2008_8,"Solanum sanctae-catharinae"
303,1,,2008,-27.864688,-50.189976,,2008_34,"Solanum sanctae-catharinae"
303,4,,2008,-27.855324,-50.192368,,2008_3,"Solanum sanctae-catharinae"
303,1,,2012,-27.855685,-50.192238,,2012_4,"Solanum sanctae-catharinae"
303,1,,2008,-27.854886,-50.192432,,2008_2,"Solanum sanctae-catharinae"
303,1,,2016,-27.855685,-50.192238,,2016_4,"Solanum sanctae-catharinae"
303,1,,2016,-27.861724,-50.190979,,2016_23,"Solanum sanctae-catharinae"
303,1,,2012,-27.860148,-50.199726,,2012_47,"Solanum sanctae-catharinae"
303,1,,2016,-27.860148,-50.199726,,2016_47,"Solanum sanctae-catharinae"
303,1,,2016,-27.860330,-50.199596,,2016_46,"Solanum sanctae-catharinae"
303,1,,2012,-27.861080,-50.191269,,2012_21,"Solanum sanctae-catharinae"
303,1,,2016,-27.854886,-50.192432,,2016_2,"Solanum sanctae-catharinae"
303,1,,2016,-27.864688,-50.189976,,2016_34,"Solanum sanctae-catharinae"
303,1,,2008,-27.864952,-50.191174,,2008_43,"Solanum sanctae-catharinae"
303,1,,2012,-27.856714,-50.191887,,2012_7,"Solanum sanctae-catharinae"
303,1,,2016,-27.856714,-50.191887,,2016_7,"Solanum sanctae-catharinae"
303,1,,2012,-27.859998,-50.199810,,2012_48,"Solanum sanctae-catharinae"
303,4,,2016,-27.855324,-50.192368,,2016_3,"Solanum sanctae-catharinae"
303,1,,2012,-27.857020,-50.191875,,2012_8,"Solanum sanctae-catharinae"
303,1,,2012,-27.864952,-50.191174,,2012_43,"Solanum sanctae-catharinae"
303,1,,2016,-27.855933,-50.192081,,2016_5,"Solanum sanctae-catharinae"
303,1,,2016,-27.864952,-50.191174,,2016_43,"Solanum sanctae-catharinae"
303,1,,2012,-27.861724,-50.190979,,2012_23,"Solanum sanctae-catharinae"
303,2,,2008,-27.854568,-50.192455,,2008_1,"Solanum sanctae-catharinae"
303,1,,2012,-27.855933,-50.192081,,2012_5,"Solanum sanctae-catharinae"
303,2,,2016,-27.854568,-50.192455,,2016_1,"Solanum sanctae-catharinae"
303,2,,2016,-27.855201,-50.194489,,2016_17,"Solanum sanctae-catharinae"
303,1,,2012,-27.860330,-50.199596,,2012_46,"Solanum sanctae-catharinae"
303,1,,2016,-27.859998,-50.199810,,2016_48,"Solanum sanctae-catharinae"
303,1,,2012,-27.862916,-50.190514,,2012_27,"Solanum sanctae-catharinae"
303,1,,2012,-27.863157,-50.190464,,2012_28,"Styrax leprosus"
303,1,,2008,-27.864952,-50.191174,,2008_43,"Styrax leprosus"
303,1,,2012,-27.864952,-50.191174,,2012_43,"Styrax leprosus"
303,2,,2016,-27.859998,-50.199810,,2016_48,"Styrax leprosus"
303,1,,2016,-27.863157,-50.190464,,2016_28,"Styrax leprosus"
303,1,,2012,-27.865370,-50.189678,,2012_37,"Styrax leprosus"
303,1,,2008,-27.865221,-50.191746,,2008_41,"Styrax leprosus"
303,2,,2008,-27.864978,-50.190121,,2008_38,"Styrax leprosus"
303,3,,2016,-27.860528,-50.199501,,2016_45,"Styrax leprosus"
303,3,,2008,-27.860528,-50.199501,,2008_45,"Styrax leprosus"
303,1,,2012,-27.865221,-50.191746,,2012_41,"Styrax leprosus"
303,1,,2008,-27.865370,-50.189678,,2008_37,"Styrax leprosus"
303,2,,2012,-27.859998,-50.199810,,2012_48,"Styrax leprosus"
303,3,,2012,-27.860528,-50.199501,,2012_45,"Styrax leprosus"
303,1,,2016,-27.860148,-50.199726,,2016_47,"Styrax leprosus"
303,2,,2008,-27.859998,-50.199810,,2008_48,"Styrax leprosus"
303,2,,2016,-27.864978,-50.190121,,2016_38,"Styrax leprosus"
303,1,,2016,-27.864952,-50.191174,,2016_43,"Styrax leprosus"
303,2,,2012,-27.864978,-50.190121,,2012_38,"Styrax leprosus"
303,1,,2016,-27.865221,-50.191746,,2016_41,"Styrax leprosus"
303,1,,2012,-27.858058,-50.191360,,2012_11,"Styrax leprosus"
303,1,,2016,-27.858058,-50.191360,,2016_11,"Styrax leprosus"
303,1,,2016,-27.865370,-50.189678,,2016_37,"Styrax leprosus"
303,1,,2008,-27.858058,-50.191360,,2008_11,"Styrax leprosus"
303,1,,2008,-27.863157,-50.190464,,2008_28,"Styrax leprosus"
303,1,,2016,-27.857725,-50.191544,,2016_10,"Symplocos uniflora"
303,1,,2016,-27.854585,-50.194122,,2016_15,"Symplocos uniflora"
303,1,,2008,-27.865370,-50.189678,,2008_37,"Symplocos uniflora"
303,2,,2012,-27.860770,-50.199368,,2012_44,"Symplocos uniflora"
303,1,,2012,-27.853146,-50.194344,,2012_16,"Symplocos uniflora"
303,1,,2012,-27.865370,-50.189678,,2012_37,"Symplocos uniflora"
303,2,,2008,-27.860770,-50.199368,,2008_44,"Symplocos uniflora"
303,1,,2008,-27.853146,-50.194344,,2008_16,"Symplocos uniflora"
303,1,,2008,-27.857725,-50.191544,,2008_10,"Symplocos uniflora"
303,2,,2016,-27.860770,-50.199368,,2016_44,"Symplocos uniflora"
303,1,,2012,-27.857725,-50.191544,,2012_10,"Symplocos uniflora"
303,1,,2012,-27.854278,-50.193935,,2012_14,"Symplocos uniflora"
303,1,,2008,-27.865409,-50.191986,,2008_40,"Symplocos uniflora"
303,1,,2012,-27.865409,-50.191986,,2012_40,"Symplocos uniflora"
303,1,,2016,-27.853146,-50.194344,,2016_16,"Symplocos uniflora"
303,1,,2016,-27.865409,-50.191986,,2016_40,"Symplocos uniflora"
303,1,,2016,-27.865370,-50.189678,,2016_37,"Symplocos uniflora"
303,2,,2008,-27.854585,-50.194122,,2008_15,"Symplocos uniflora"
303,2,,2008,-27.864227,-50.190166,,2008_32,"Symplocos uniflora"
303,2,,2012,-27.854585,-50.194122,,2012_15,"Symplocos uniflora"
303,2,,2012,-27.864227,-50.190166,,2012_32,"Symplocos uniflora"
303,1,,2008,-27.854278,-50.193935,,2008_14,"Symplocos uniflora"
303,1,,2016,-27.860770,-50.199368,,2016_44,"Citharexylum solanaceum"
303,4,,2012,-27.860351,-50.191673,,2012_18,"Duranta vestita"
303,1,,2012,-27.860602,-50.191475,,2012_19,"Duranta vestita"
303,1,,2008,-27.865221,-50.191746,,2008_41,"Duranta vestita"
303,1,,2008,-27.861724,-50.190979,,2008_23,"Duranta vestita"
303,1,,2008,-27.855201,-50.194489,,2008_17,"Duranta vestita"
303,1,,2012,-27.864406,-50.190090,,2012_33,"Duranta vestita"
303,1,,2008,-27.859825,-50.199902,,2008_49,"Duranta vestita"
303,2,,2008,-27.860330,-50.199596,,2008_46,"Duranta vestita"
